date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:50:58	3580/3580	---M-Z	200	added ('OK')	text/html	etag:%22dfc-58bf971bac11a-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/hashtable/hashtable_probe4hit.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/hashtable/hashtable_probe4hit.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:50:59	3128/3128	---M-Z	200	added ('OK')	text/html	etag:%22c38-58bf971bf2626-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/hashtable/hashtable_put.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/hashtable/hashtable_put.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:00	4811/4811	---M-Z	200	added ('OK')	text/html	etag:%2212cb-58bf971c31dd1-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/hashtable/hashtable_rehash.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/hashtable/hashtable_rehash.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:01	2753/2753	---M-Z	200	added ('OK')	text/html	etag:%22ac1-58bf971c734bb-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/hashtable/hashtable_remove.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/hashtable/hashtable_remove.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:02	2189/2189	---M-Z	200	added ('OK')	text/html	etag:%2288d-58bf971cb5b46-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/hashtable/hashtable_test.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/hashtable/hashtable_test.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:03	9894/9894	---M-Z	200	added ('OK')	text/html	etag:%2226a6-58bf971cf33b0-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/hashtable/main.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/hashtable/main.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:04	3025/3025	---M-Z	200	added ('OK')	text/html	etag:%22bd1-58bf971d9a3ac-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffchar.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffchar.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:05	1784/1784	---M-Z	200	added ('OK')	text/html	etag:%226f8-58bf971ddba97-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffcode.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffcode.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:06	2959/2959	---M-Z	200	added ('OK')	text/html	etag:%22b8f-58bf971e173c0-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_decode.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_decode.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:07	4483/4483	---M-Z	200	added ('OK')	text/html	etag:%221183-58bf971e4cf29-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_encode.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_encode.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:08	1852/1852	---M-Z	200	added ('OK')	text/html	etag:%2273c-58bf971e8f5b4-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_forest_list.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_forest_list.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:09	4178/4178	---M-Z	200	added ('OK')	text/html	etag:%221052-58bf971ec705d-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_generatetable.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_generatetable.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:10	5847/5847	---M-Z	200	added ('OK')	text/html	etag:%2216d7-58bf971f0e509-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_generatetree.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_generatetree.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:11	3047/3047	---M-Z	200	added ('OK')	text/html	etag:%22be7-58bf971f4bd73-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_initforest.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_initforest.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:12	4884/4884	---M-Z	200	added ('OK')	text/html	etag:%221314-58bf971f8769d-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_pq.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_pq.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:13	4876/4876	---M-Z	200	added ('OK')	text/html	etag:%22130c-58bf971fceb49-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_pq_generatetree.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_pq_generatetree.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:14	4284/4284	---M-Z	200	added ('OK')	text/html	etag:%2210bc-58bf972008532-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_pq_initforest.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_pq_initforest.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:15	4975/4975	---M-Z	200	added ('OK')	text/html	etag:%22136f-58bf97204f9de-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_pq_test.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_pq_test.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:16	4071/4071	---M-Z	200	added ('OK')	text/html	etag:%22fe7-58bf972094f4a-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_pq_test.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_pq_test.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:17	3244/3244	---M-Z	200	added ('OK')	text/html	etag:%22cac-58bf9720d0873-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_statistics.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_statistics.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:18	2185/2185	---M-Z	200	added ('OK')	text/html	etag:%22889-58bf97210e0dd-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/huffman_test.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/huffman_test.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:19	1919/1919	---M-Z	200	added ('OK')	text/html	etag:%2277f-58bf97214c8e8-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/hufftable.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/hufftable.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:20	1667/1667	---M-Z	200	added ('OK')	text/html	etag:%22683-58bf97218a152-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman/hufftree.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman/hufftree.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:21	1892/1892	---M-Z	200	added ('OK')	text/html	etag:%22764-58bf97223402e-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman_pq_complheap/huffman_forest_pq_complheap.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman_pq_complheap/huffman_forest_pq_complheap.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:22	1887/1887	---M-Z	200	added ('OK')	text/html	etag:%2275f-58bf9722ddf0a-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman_pq_leftheap/huffman_forest_pq_leftheap.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman_pq_leftheap/huffman_forest_pq_leftheap.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:23	1867/1867	---M-Z	200	added ('OK')	text/html	etag:%2274b-58bf972391a27-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/huffman_pq_list/huffman_forest_pq_list.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/huffman_pq_list/huffman_forest_pq_list.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:24	3639/3639	---M-Z	200	added ('OK')	text/html	etag:%22e37-58bf972435b43-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/laby/advance.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/laby/advance.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:25	3515/3515	---M-Z	200	added ('OK')	text/html	etag:%22dbb-58bf97247628d-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/laby/cell.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/laby/cell.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:26	8699/8699	---M-Z	200	added ('OK')	text/html	etag:%2221fb-58bf9724c449a-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/laby/displaylaby.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/laby/displaylaby.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:27	5127/5127	---M-Z	200	added ('OK')	text/html	etag:%221407-58bf972507ac5-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/laby/laby.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/laby/laby.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:28	4936/4936	---M-Z	200	added ('OK')	text/html	etag:%221348-58bf972566675-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/laby/main.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/laby/main.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:29	2979/2979	---M-Z	200	added ('OK')	text/html	etag:%22ba3-58bf9725a1f9f-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/laby/neighbor.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/laby/neighbor.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:30	4660/4660	---M-Z	200	added ('OK')	text/html	etag:%221234-58bf9725e84aa-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/laby/randlaby.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/laby/randlaby.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:31	5968/5968	---M-Z	200	added ('OK')	text/html	etag:%221750-58bf97262f956-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/laby/readlaby.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/laby/readlaby.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:32	11509/11509	---M-Z	200	added ('OK')	text/html	etag:%222cf5-58bf9726eff96-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:33	3558/3558	---M-Z	200	added ('OK')	text/html	etag:%22de6-58bf972741083-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/listnode.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/listnode.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:34	2518/2518	---M-Z	200	added ('OK')	text/html	etag:%229d6-58bf9727846ae-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/listnode_implementation.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/listnode_implementation.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:35	2617/2617	---M-Z	200	added ('OK')	text/html	etag:%22a39-58bf9727c9c19-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/listnode_insertaspred.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/listnode_insertaspred.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:36	2618/2618	---M-Z	200	added ('OK')	text/html	etag:%22a3a-58bf9728064e3-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/listnode_insertassucc.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/listnode_insertassucc.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:37	2687/2687	---M-Z	200	added ('OK')	text/html	etag:%22a7f-58bf97284aaaf-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_bracket.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_bracket.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:38	2351/2351	---M-Z	200	added ('OK')	text/html	etag:%2292f-58bf9728863d8-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_clear.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_clear.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:39	3638/3638	---M-Z	200	added ('OK')	text/html	etag:%22e36-58bf9728c3c43-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_constructor_by_copying.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_constructor_by_copying.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:40	2490/2490	---M-Z	200	added ('OK')	text/html	etag:%229ba-58bf9729014ad-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_copynodes.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_copynodes.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:41	2705/2705	---M-Z	200	added ('OK')	text/html	etag:%22a91-58bf97295353a-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_deduplicate.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_deduplicate.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:42	1976/1976	---M-Z	200	added ('OK')	text/html	etag:%227b8-58bf97298fe04-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_destructor.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_destructor.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:43	2876/2876	---M-Z	200	added ('OK')	text/html	etag:%22b3c-58bf9729cb72e-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_find.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_find.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:44	5732/5732	---M-Z	200	added ('OK')	text/html	etag:%221664-58bf972a08f98-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_implementation.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_implementation.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:45	2916/2916	---M-Z	200	added ('OK')	text/html	etag:%22b64-58bf972a45862-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_initialize.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_initialize.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:46	3796/3796	---M-Z	200	added ('OK')	text/html	etag:%22ed4-58bf972a8406c-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_insert.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_insert.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:47	2855/2855	---M-Z	200	added ('OK')	text/html	etag:%22b27-58bf972abda56-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_insertionsort.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_insertionsort.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:48	4275/4275	---M-Z	200	added ('OK')	text/html	etag:%2210b3-58bf972b02fc1-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_merge.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_merge.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:49	3339/3339	---M-Z	200	added ('OK')	text/html	etag:%22d0b-58bf972b4276c-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_mergesort.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_mergesort.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:50	2762/2762	---M-Z	200	added ('OK')	text/html	etag:%22aca-58bf972b7f036-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_remove.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_remove.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:51	2750/2750	---M-Z	200	added ('OK')	text/html	etag:%22abe-58bf972bb99bf-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_reverse1.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_reverse1.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:52	2683/2683	---M-Z	200	added ('OK')	text/html	etag:%22a7b-58bf972bf52e9-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_reverse2.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_reverse2.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:53	3755/3755	---M-Z	200	added ('OK')	text/html	etag:%22eab-58bf972c2fc73-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_reverse3.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_reverse3.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:54	3039/3039	---M-Z	200	added ('OK')	text/html	etag:%22bdf-58bf972c6a5fd-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_search.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_search.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:55	3462/3462	---M-Z	200	added ('OK')	text/html	etag:%22d86-58bf972cacc88-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_selectionsort.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_selectionsort.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:56	3063/3063	---M-Z	200	added ('OK')	text/html	etag:%22bf7-58bf972ce6671-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_selectmax.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_selectmax.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:57	2766/2766	---M-Z	200	added ('OK')	text/html	etag:%22ace-58bf972d20ffb-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_sort.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_sort.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:58	2002/2002	---M-Z	200	added ('OK')	text/html	etag:%227d2-58bf972d6e267-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_test.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_test.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:51:59	3187/3187	---M-Z	200	added ('OK')	text/html	etag:%22c73-58bf972daab31-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_traverse.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_traverse.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:52:00	3350/3350	---M-Z	200	added ('OK')	text/html	etag:%22d16-58bf972de645b-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/list_uniquify.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/list_uniquify.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:52:01	16570/16570	---M-Z	200	added ('OK')	text/html	etag:%2240ba-58bf972e336c8-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/list/main.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/list/main.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:52:02	6556/6556	---M-Z	200	added ('OK')	text/html	etag:%22199c-58bf972ef5c48-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/majority/main.cpp.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/majority/main.cpp.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:52:03	2261/2261	---M-Z	200	added ('OK')	text/html	etag:%228d5-58bf972f3c153-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/majority/majority.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/majority/majority.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
08:52:04	3321/3321	---M-Z	200	added ('OK')	text/html	etag:%22cf9-58bf972f75b3d-gzip%22	https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/majority/majoritycandidate.h.htm	/Users/apple/Desktop/Data_Struct/dsa.cs.tsinghua.edu.cn/_deng/ds/src_link/majority/majoritycandidate.h.html	(from https://dsa.cs.tsinghua.edu.cn/~deng/ds/src_link/index.htm)
